dias_mora_prom,edad,ingreso_mensual,ventas_anuales,monto_solicitado,plazo_meses,propiedad_completa,estado_legal,tiene_garante,rastreo_instalado,riesgo_real,score_ordinal,segmento_credito_Consumo,segmento_credito_Inmobiliario,segmento_credito_Microcrédito,producto_Back-to-back,producto_Consumo General,producto_Digital,producto_Mi Negocio,producto_Sueldo,producto_Vehicular Trabajo,producto_Vivienda,garantia_Hipotecaria,garantia_Personal,garantia_Prendaria,estado_civil_Divorciado,estado_civil_Soltero,estado_civil_Unión Libre,estado_civil_Viudo
4,35,2304.19,0.0,53805.24,12,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
4,59,1244.27,0.0,44167.02,48,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,44,883.64,0.0,41507.13,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,34,393.54,7083.72,15526.23,60,1,0,1,0,0,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,39,454.8,0.0,41838.75,12,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,59,1748.0,0.0,7102.47,48,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
12,24,235.35,4236.3,1368.51,12,1,0,1,0,1,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,26,566.71,0.0,32497.68,84,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
2,45,632.71,11388.78,3862.99,48,0,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,56,299.52,0.0,49899.19,48,1,0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,44,1198.44,0.0,20214.5,24,0,0,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
2,57,598.07,0.0,7317.13,24,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7,28,450.08,0.0,4109.95,48,1,1,1,0,1,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,42,584.12,10514.16,14971.13,12,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,40,1495.91,0.0,25309.74,84,1,0,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,29,628.58,0.0,7477.83,36,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3,36,732.37,13182.66,5483.35,48,0,0,1,0,1,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
9,42,1178.95,0.0,11942.58,12,0,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
4,62,399.48,7190.64,15645.14,24,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,42,737.44,0.0,75505.17,84,1,0,1,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,35,974.43,17539.74,11190.71,12,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
14,48,1168.75,0.0,67359.15,48,1,1,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
7,30,575.35,0.0,18229.29,24,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,35,555.12,0.0,35477.99,60,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8,42,600.0,10800.0,4545.91,36,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
8,41,972.78,17510.04,11091.61,48,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
13,36,1106.37,0.0,44515.13,84,1,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,35,977.62,0.0,12924.02,60,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
18,68,1307.06,0.0,9898.54,84,1,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
9,46,1035.97,18647.46,6379.45,48,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2,51,1450.11,0.0,12610.3,24,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,33,309.44,0.0,3278.44,12,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10,38,706.13,0.0,18190.57,24,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,53,484.1,0.0,10008.37,12,1,0,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2,48,577.73,0.0,51271.29,48,1,1,1,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
3,57,698.72,0.0,49386.35,84,1,0,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
2,57,311.23,0.0,14428.51,12,1,1,1,0,1,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
28,57,178.51,0.0,9878.29,60,0,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8,38,587.04,10566.72,15234.69,48,0,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
3,38,780.08,0.0,58842.02,84,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7,32,546.5,9837.0,11449.34,60,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2,27,463.81,0.0,46709.24,36,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
20,41,1646.99,0.0,41802.31,84,0,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
5,65,560.35,10086.3,11366.9,48,0,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2,29,2152.83,0.0,48011.31,12,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4,29,464.97,0.0,2458.74,36,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
11,40,1039.63,18713.34,1412.33,84,1,0,0,0,1,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
13,26,585.39,10537.02,1716.99,36,1,0,0,0,1,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,65,751.32,13523.76,5868.63,36,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
8,44,385.64,6941.52,2466.83,36,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,41,433.36,0.0,9812.69,12,1,1,0,0,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2,34,378.79,0.0,37615.46,48,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,64,680.44,12247.92,13402.8,60,1,0,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
15,57,879.34,0.0,8103.56,36,1,0,1,0,1,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,31,2335.01,42030.18,13799.07,48,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5,28,651.79,0.0,6763.07,48,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2,31,304.44,0.0,28786.31,12,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
7,42,368.81,0.0,7776.44,84,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,33,281.88,5073.84,8511.06,60,1,0,1,0,0,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
6,27,675.98,12167.64,2361.24,48,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2,57,1503.85,0.0,10240.34,48,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
6,44,907.75,0.0,53602.01,12,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
16,33,972.39,0.0,55054.36,48,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,31,574.86,0.0,3395.44,36,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,25,302.86,0.0,1290.8,60,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7,21,361.21,0.0,10560.03,12,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
4,44,1187.6,0.0,28585.62,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
21,41,1081.98,0.0,50672.0,60,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,24,620.47,0.0,8953.57,84,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3,26,1215.06,0.0,28045.24,84,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,29,406.54,0.0,32910.51,12,1,0,0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,41,447.53,0.0,71178.35,12,1,0,1,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,33,602.77,10849.86,10662.27,84,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,51,527.27,0.0,3383.69,48,1,0,0,0,1,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,49,658.56,0.0,36682.03,48,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
9,30,630.41,0.0,59480.24,36,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
12,48,1143.63,0.0,67773.04,84,1,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,43,1483.33,0.0,14262.19,24,1,0,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,43,782.21,14079.78,14867.9,60,1,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
5,29,2077.92,37402.56,19440.21,60,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7,29,492.02,8856.36,3632.95,60,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3,24,779.74,14035.32,19918.03,24,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,42,698.08,0.0,5105.17,24,1,0,1,0,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
34,39,565.68,0.0,15515.73,84,0,0,1,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3,30,691.86,12453.48,3028.66,24,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
6,29,1126.6,0.0,54364.29,60,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,25,490.91,8836.38,1495.61,12,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,40,543.39,0.0,35744.95,36,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
13,46,423.97,0.0,23955.42,24,1,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2,33,410.72,0.0,38344.67,12,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,55,1293.61,23284.98,13755.44,24,1,1,1,1,1,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,32,1287.59,0.0,34549.2,48,1,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5,39,980.76,0.0,38922.63,60,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12,36,646.73,0.0,40619.8,84,1,1,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,48,1246.01,0.0,2085.09,48,0,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,28,1067.35,0.0,49199.62,12,1,0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8,40,744.97,0.0,4722.1,48,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2,63,502.31,0.0,8741.09,36,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,28,598.09,10765.62,16767.98,48,0,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6,51,1199.28,21587.04,18819.01,84,0,0,0,0,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
8,44,697.75,0.0,1733.15,48,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
16,71,494.4,0.0,4963.89,36,1,0,1,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,44,1013.89,0.0,2155.39,48,0,0,1,0,1,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7,35,1189.66,21413.88,11456.57,12,0,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7,31,1691.91,30454.38,17507.55,24,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3,47,1238.45,0.0,14794.64,24,1,1,0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
6,35,366.04,6588.72,12828.65,36,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3,25,767.32,0.0,13299.19,24,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,41,358.43,0.0,20802.49,12,1,0,0,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
13,60,932.39,16783.02,6284.15,84,0,0,1,1,1,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
12,36,301.33,0.0,5560.79,24,1,0,0,0,1,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,64,817.7,0.0,36522.22,12,1,0,1,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,39,717.26,12910.68,13769.72,60,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
4,36,804.45,0.0,75546.19,12,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,30,791.69,0.0,73339.44,12,0,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,33,424.57,0.0,7326.84,12,1,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,48,332.31,5981.58,4971.97,12,1,0,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,36,974.51,0.0,10999.07,60,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
8,69,385.5,0.0,49150.43,60,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2,54,989.45,0.0,26225.44,84,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,35,800.4,14407.2,6519.27,24,1,0,0,0,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2,31,890.83,0.0,12797.01,60,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
8,37,402.3,0.0,51427.01,84,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,57,796.38,0.0,31537.14,12,1,0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
16,54,1018.65,0.0,64857.12,12,1,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
22,46,359.75,0.0,36357.63,60,0,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
8,35,576.87,10383.66,16842.68,84,0,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,38,518.33,9329.94,3952.34,48,1,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,69,501.1,0.0,4840.48,84,1,0,1,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,33,1008.09,18145.62,14024.37,36,0,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,31,1315.59,0.0,14762.47,84,1,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
9,46,333.82,6008.76,3220.05,36,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2,38,1506.48,0.0,4796.49,24,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,46,1281.58,23068.44,6744.05,12,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0,41,1367.82,0.0,7836.92,48,1,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,42,514.82,0.0,65409.66,24,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
8,39,426.81,7682.58,14766.84,48,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,39,978.38,0.0,5009.23,12,1,0,1,0,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,47,473.61,0.0,11609.61,84,1,0,0,0,1,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2,41,154.91,2788.38,4810.55,36,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
4,53,1594.46,0.0,2665.15,36,0,0,0,0,1,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,32,547.1,0.0,8366.67,60,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,42,945.51,17019.18,2353.61,60,1,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,31,1953.67,35166.06,9943.98,84,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
3,62,482.59,0.0,6182.79,84,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
4,37,1529.47,0.0,68133.73,84,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
6,31,354.6,0.0,8732.94,12,1,0,0,0,1,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,38,958.91,0.0,23792.02,24,1,0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,38,1041.87,0.0,74336.0,48,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
12,32,1170.41,0.0,44463.4,12,0,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,36,1070.26,0.0,46112.39,24,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
5,29,865.62,15581.16,2955.71,84,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7,38,625.45,0.0,49628.46,48,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
2,48,892.59,16066.62,4021.39,48,1,0,1,1,1,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
15,54,527.62,0.0,39323.54,48,0,0,1,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,66,977.13,17588.34,13589.63,12,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
5,25,954.72,0.0,16606.22,12,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6,60,703.38,0.0,77132.42,12,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,41,636.47,0.0,16706.71,84,1,0,1,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,45,1471.82,26492.76,17857.97,84,1,0,0,0,0,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
19,34,862.16,0.0,26797.16,48,1,0,1,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,57,852.27,15340.86,13948.82,36,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,38,891.0,0.0,36030.67,36,1,0,0,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
5,60,552.74,0.0,14803.11,48,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,49,757.93,0.0,73569.92,12,1,0,0,0,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
4,56,1109.43,0.0,22130.39,36,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,41,682.11,0.0,35259.98,48,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,54,913.94,0.0,19387.47,60,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
